lat,lon
49.9573117,6.1834482
49.9574722,6.1830713
49.9578035,6.1829048
49.9583156,6.1827698
49.9586881,6.1827193
49.9589694,6.1827172
49.9590881,6.1827718
49.9592703,6.1830107
49.9596074,6.1830208
49.9601231,6.1830012
49.9603503,6.1828295
49.9606337,6.1825348
49.9608114,6.1823923
49.9610603,6.1821943
49.9613327,6.1819657
49.9615123,6.1818663
49.9617544,6.1816087
49.9619831,6.181462
49.962243,6.1813511
49.962619,6.1811096
49.9629551,6.1808829
49.9632072,6.1807822
49.9635198,6.1806628
49.9639473,6.1805117
49.9641732,6.1805155
49.9644329,6.1806637
49.9647637,6.1808622
49.9650013,6.1810186
49.9653217,6.1811954
49.9656236,6.1814192
49.9658823,6.1815605
49.9661543,6.1818501
49.9664001,6.182091
49.9666474,6.1823569
49.9669844,6.1826261
49.9672486,6.1830024
49.9676002,6.1834741
49.9678801,6.1838301
49.9680648,6.1844841
49.968226,6.185092
49.9683636,6.1855299
49.9684518,6.1858146
49.968674,6.1864984
49.9688005,6.1869258
49.9689954,6.1873243
49.9691939,6.1881446
49.9693236,6.1887459
49.9693581,6.1889557
49.9694079,6.1895866
49.9694406,6.1900598
49.9694607,6.190574
49.9694215,6.1910373
49.9693636,6.1913944
49.969297,6.1915724
49.9691238,6.191943
49.9689469,6.1922275
49.9687568,6.1924876
49.9684738,6.1927238
49.968201,6.1928578
49.9679712,6.1929502
49.9676662,6.1930888
49.9673653,6.1932076
49.9670601,6.1933754
49.9666045,6.1933921
49.9663365,6.1933034
49.9660319,6.1933309
49.9656476,6.1933485
49.9654385,6.1932599
49.9650824,6.193204
49.9649079,6.1930709
49.9646351,6.1929987
49.964417,6.192948
49.9641457,6.1930433
49.9638559,6.1930874
49.9635835,6.1932033
49.9633573,6.1933226
49.9632012,6.1934239
49.9629734,6.1935894
49.9626834,6.1938167
49.9623542,6.1940439
49.9620075,6.1942603
49.9617101,6.1944488
49.9613666,6.1945424
49.9610008,6.1946111
49.9607449,6.1946668
49.9604805,6.1947349
49.9602273,6.1948764
49.9600367,6.1949
49.9596227,6.1948235
49.959413,6.1947604
49.9591509,6.1945736
49.9588075,6.1945144
49.9584254,6.1943991
49.9581595,6.1942997
49.9577897,6.1940846
49.9574755,6.193962
49.9572733,6.1938462
49.9570482,6.1938532
49.9567158,6.1939897
49.9564232,6.1941922
49.9561077,6.194365
49.9557428,6.1946879
49.9554023,6.1950553
49.9551165,6.1953528
49.9549432,6.1956314
49.9546166,6.1957918
49.9544067,6.1961256
49.9542563,6.1964035
49.9537545,6.19667
49.9534061,6.1968716
49.9530035,6.1971177
49.9527708,6.1972997
49.9523226,6.1975779
49.9518366,6.1978404
49.9514288,6.1980064
49.9509184,6.1982243
49.9503693,6.1984775
49.9496774,6.1986506
49.949449,6.198689
49.9491434,6.1984319
49.9489523,6.1983284
49.9486911,6.1983041
49.9485101,6.1981726
49.948371,6.1981881
49.9490544,6.1988859
49.949687,6.1995032
49.9511433,6.1994575
49.9524847,6.2005166
49.9534919,6.2014809
49.9543735,6.2031503
49.9551234,6.2046466
49.9552653,6.2054813
49.9546265,6.2082829
49.9524744,6.2097273
49.9500775,6.2115518
49.9500531,6.2168543
49.9501876,6.2197431
49.9499919,6.2221188
49.9500408,6.2239433
49.9488424,6.2236012
49.9470324,6.2199712
49.944513,6.2166833
49.9433511,6.2199522
49.9427639,6.2197798
49.9424513,6.2208377
49.9421867,6.2210971
49.941828,6.2212452
49.9416319,6.2214977
49.9414861,6.2223773
49.941077,6.2230217
49.9403036,6.2234659
49.9396903,6.2245283
49.9366473,6.2272726
49.935551,6.2249629
49.9345056,6.2237503
49.9336416,6.2238463
49.9333101,6.2251874
49.9327784,6.2250747
49.9327369,6.2242432
49.9324262,6.2242164
49.9315245,6.2249743
49.9303707,6.2255801
49.9293903,6.2261523
49.9282414,6.2253041
49.9276517,6.2244039
49.9277788,6.2237328
49.9271994,6.2232985
49.9267571,6.2223668
49.9261776,6.2208666
49.9258625,6.219769
49.9251254,6.2186083
49.9244137,6.2182688
49.9236716,6.2179609
49.9232039,6.2179924
49.9226803,6.2184346
49.9220855,6.2206534
49.9216839,6.222501
49.9215031,6.2237603
49.9211699,6.2260199
49.9211588,6.2273567
49.9211311,6.228797
49.9209034,6.2294611
49.9199039,6.2305736
49.9188099,6.2314533
49.917927,6.2318932
49.9172995,6.2322899
49.9165665,6.2326435
49.9150536,6.2334632
49.9142933,6.2339617
49.9133556,6.2341323
49.9125531,6.2337125
49.9111422,6.2315478
49.9109986,6.2301966
49.9115055,6.2278089
49.9114549,6.2273823
49.9112866,6.2271721
49.9109877,6.2270347
49.9103244,6.2272278
49.9096611,6.2283329
49.9081764,6.2304266
49.9071032,6.2316486
49.906134,6.2322748
49.9051847,6.2321548
49.9027588,6.233062
49.9017751,6.2332572
49.9004216,6.2335098
49.8989052,6.2360476
49.8972483,6.2381376
49.8968415,6.2390218
49.8962571,6.2401586
49.8956653,6.2427768
49.8956579,6.2453605
49.8952585,6.2466352
49.8948738,6.2471979
49.8942968,6.2472897
49.8931946,6.2486448
49.8926915,6.2494601
49.891789,6.2501491
49.8915798,6.2502717
49.8904805,6.2504731
49.8901392,6.2509908
49.8891617,6.253074
49.8882928,6.2549283
49.8877808,6.2559397
49.8870981,6.2569271
49.8862602,6.2577941
49.8851987,6.2582927
49.8832164,6.2591784
49.8828459,6.2595979
49.8822952,6.2609186
49.8811038,6.2618509
49.8806238,6.2635555
49.8798503,6.2662607
49.8789152,6.2696466
49.8785919,6.2705961
49.8777261,6.2720473
49.8772874,6.2722264
49.8769064,6.2737492
49.8769526,6.2749316
49.8766986,6.2758453
49.8776187,6.2783199
49.878337,6.2792885
49.8786362,6.2795671
49.8788671,6.2810135
49.8787217,6.2821944
49.8784584,6.2830396
49.8771313,6.2842378
49.8760111,6.2851534
49.8749507,6.2868651
49.8752928,6.2876745
49.8752244,6.289081
49.8752329,6.2900231
49.8749422,6.2911775
49.8743094,6.2919339
49.8733174,6.2919073
49.8717439,6.2918941
49.8700164,6.2924779
49.8687031,6.2935104
49.8680973,6.2942219
49.8673216,6.2951618
49.8668121,6.2958996
49.8662516,6.2968834
49.866144,6.2973929
49.8661836,6.298403
49.8663478,6.2994922
49.8663422,6.3000807
49.8667272,6.3011699
49.8676896,6.3028476
49.8687937,6.3050172
49.8693655,6.3062382
49.8698071,6.3080125
49.8700618,6.30962
49.869926,6.310674
49.8696825,6.3112362
49.8690767,6.3120179
49.868018,6.3132213
49.8674858,6.3136957
49.8666139,6.3140382
49.8653853,6.3145653
49.8639868,6.3142403
49.86286,6.3138362
49.861988,6.3136517
49.8612293,6.3136693
49.8601364,6.314249
49.8590945,6.3149254
49.8581035,6.3158477
49.8576448,6.3161551
49.8565236,6.3168666
49.8552947,6.3179295
49.8546491,6.3191416
49.8539242,6.3204241
49.8535674,6.3209335
49.8529388,6.3217153
49.852548,6.3219437
49.8517041,6.3226552
49.851302,6.3228484
49.8503449,6.3226464
49.848776,6.3222599
49.8476262,6.32197
49.8471221,6.321891
49.8463348,6.3212937
49.8453209,6.3204329
49.8448111,6.320266
49.8441994,6.3202396
49.8437808,6.3202033
49.8431464,6.3197641
49.8423024,6.3197992
49.841481,6.3199046
49.8404613,6.3200715
49.8399062,6.320335
49.8392887,6.3207655
49.8387278,6.3213364
49.8382067,6.3224168
49.8379064,6.3227857
49.8374135,6.3237344
49.8369093,6.3247094
49.8363881,6.3261587
49.8359972,6.3273797
49.8360709,6.3288817
49.8363145,6.3301466
49.8364164,6.3308405
49.8367394,6.3315871
49.8372492,6.3330628
49.8375721,6.3343051
49.8382213,6.3355243
49.8391029,6.3366233
49.84005,6.3373899
49.8411221,6.3380087
49.8428256,6.3384058
49.8445469,6.3387014
49.8449638,6.3387845
49.8458154,6.3391909
49.847614,6.3397912
49.8479118,6.3399944
49.8486741,6.3410657
49.8491862,6.3427559
49.8496091,6.3446677
49.8499187,6.3463209
49.8499068,6.346404
49.8503415,6.3484174
49.8504428,6.3504031
49.8506155,6.353063
49.8507643,6.3554182
49.8508418,6.3580504
49.8507465,6.3598698
49.8507643,6.3616062
49.8509311,6.3632871
49.8506988,6.3644231
49.8501748,6.3655683
49.8495674,6.366612
49.8487455,6.3672308
49.8480904,6.3677757
49.8470066,6.3688378
49.8459762,6.3698722
49.844928,6.3708789
49.8437785,6.3716085
49.842629,6.3725321
49.8422598,6.3728738
49.8416344,6.3741114
49.8403181,6.3767131
49.8397821,6.37749
49.8392345,6.3778965
49.8387044,6.3780591
49.8376499,6.3791611
49.836875,6.3809677
49.8362808,6.3815819
49.835803,6.3821871
49.8351039,6.3828736
49.8340785,6.3836776
49.8332104,6.3844815
49.8326044,6.3848338
49.832115,6.3855203
49.8312002,6.3869475
49.830536,6.3878057
49.830131,6.3884018
49.8293152,6.3892329
49.82875,6.3901452
49.8280333,6.3915905
49.8273865,6.3929545
49.826122,6.3939752
49.824805,6.3951766
49.8234647,6.396272
49.8222873,6.3973286
49.8215161,6.3986733
49.8204419,6.4008078
49.8194779,6.4024087
49.8193609,6.4034119
49.8191956,6.4051942
49.8187549,6.4066563
49.8178459,6.4090683
49.8173088,6.4114163
49.8173019,6.4125476
49.8167786,6.4150556
49.816331,6.4187269
49.8160417,6.4203812
49.8161175,6.4233054
49.816028,6.4248423
49.8159178,6.4256854
49.8156699,6.4259842
49.8149468,6.4260056
49.8133835,6.426123
49.8126535,6.4263684
49.8119304,6.4270301
49.811283,6.4279373
49.8107183,6.4292607
49.8104221,6.4308082
49.810429,6.4317047
49.810677,6.4321743
49.8117031,6.4337858
49.8124125,6.4348424
49.8129634,6.435899
49.8134042,6.4371156
49.8137003,6.4379694
49.8139,6.4393248
49.8142581,6.4405628
49.814265,6.4415874
49.8140517,6.4420137
49.8133858,6.4421827
49.8128077,6.4423436
49.8121223,6.442762
49.8115996,6.4432395
49.8114196,6.4435774
49.8114508,6.4441943
49.8115495,6.4455208
49.8117826,6.4463981
49.8117382,6.4477053
49.8115717,6.4491502
49.8114385,6.4509907
49.8113996,6.4528398
49.8114995,6.4540267
49.8121322,6.455635
49.8130646,6.4567961
49.8142855,6.4578711
49.8148127,6.458499
49.8161724,6.4598149
49.8170713,6.4607695
49.8177761,6.4616124
49.819008,6.4632895
49.8197238,6.4644075
49.819968,6.4650612
49.8202621,6.4661362
49.821444,6.4679768
49.8222042,6.4695765
49.8225649,6.4705827
49.8225649,6.4711331
49.8221986,6.4725866
49.8216493,6.4739283
49.8211777,6.4752184
49.8206172,6.4763365
49.8202676,6.4771793
49.8195407,6.4787188
49.8187805,6.4802583
49.8184198,6.4808087
49.8175097,6.4816172
49.8164998,6.4824772
49.8159004,6.4824428
49.8152123,6.4828385
49.8145741,6.4835351
49.814341,6.4839737
49.8139858,6.4846876
49.813503,6.4855648
49.8129647,6.4868119
49.8122186,6.4884168
49.8119371,6.4895453
49.8116311,6.4913186
49.8115908,6.4920942
49.8117173,6.4933316
49.8122628,6.4945323
49.8123893,6.495684
49.8119782,6.496848
49.8111164,6.4985265
49.8104285,6.5006583
49.8098276,6.5032435
49.8096141,6.5049098
49.80929,6.5059757
49.8090866,6.5063041
49.8078943,6.5070464
49.8063603,6.5079243
49.8049231,6.5087916
49.8037829,6.509434
49.8025338,6.5102568
49.8017747,6.5109265
49.8017641,6.5115799
49.8022913,6.5129848
49.8041996,6.5155004
49.8062976,6.5171176
49.808522,6.5180324
49.810546,6.5182284
49.8117793,6.5189472
49.8126865,6.5198424
49.8131255,6.521019
49.8121527,6.5241258
49.8111206,6.5268649
49.8103139,6.5279679
49.8091988,6.5297144
49.8074074,6.5301556
49.8063159,6.530799
49.8052955,6.5309644
49.8038599,6.529696
49.8023523,6.5270536
49.8019992,6.5263992
49.8016045,6.5259486
49.7997239,6.5239626
49.7981985,6.5224856
49.7974218,6.5220358
49.7964148,6.5204508
49.7954245,6.5183587
49.7950277,6.5168427
49.7943716,6.5155889
49.7935851,6.5135231
49.7930416,6.5112399
49.7923726,6.508649
49.7917872,6.5075965
49.7906791,6.5064306
49.7899337,6.5058819
49.789205,6.5056695
49.7880551,6.5062039
49.7868528,6.5077584
49.7861105,6.5096368
49.7853577,6.5122601
49.78472,6.5142842
49.7841326,6.5156193
49.7830666,6.5170398
49.7823477,6.517251
49.7810215,6.5160224
49.7794101,6.514122
49.7779969,6.5122791
49.7769804,6.5108778
49.775778,6.5103403
49.7750342,6.5101291
49.7737201,6.5098412
49.7720561,6.5132484
49.770031,6.5165369
49.7682939,6.5182335
49.7675188,6.5184197
49.7659152,6.517799
49.763964,6.5182542
49.7626142,6.5186473
49.7611842,6.5181507
49.7599412,6.5169714
49.7587249,6.5152955
49.7573081,6.5117369
49.7564393,6.5084886
49.7554769,6.5054265
49.7548086,6.5035644
49.7538328,6.5021782
49.7524159,6.5007299
49.7506647,6.5006265
49.7486327,6.5007713
49.7468146,6.5019506
49.7457851,6.5027989
49.7446621,6.5027369
49.7437396,6.5017437
49.742563,6.50193
49.7410254,6.5023024
49.7386989,6.5023437
49.7374821,6.5019506
49.7341123,6.5017851
49.7321332,6.5020955
49.7311034,6.5036472
49.7298329,6.504992
49.7285624,6.5072679
49.7277332,6.5104128
49.7273186,6.5115507
49.7263155,6.5128748
49.7254462,6.5150886
49.7244163,6.5172404
49.7237016,6.5174728
49.722828,6.5170143
49.7218638,6.5154801
49.7213638,6.5144275
49.7207077,6.5129635
49.7206539,6.5114496
49.7214821,6.509969
49.7228803,6.5087545
49.7255475,6.5055936
49.726225,6.5045788
49.7265907,6.5032479
49.726838,6.5007192
49.7266445,6.4983069
49.7263111,6.4968097
49.7259777,6.4960278
49.7252141,6.4953457
49.7235818,6.4957781
49.7225483,6.4969368
49.7215842,6.4980955
49.7202342,6.4999986
49.7189572,6.5019298
49.7175572,6.5041098
49.7169234,6.5056168
49.7166107,6.506419
49.7153487,6.5067756
49.7142687,6.5068319
49.7129095,6.5067005
49.7130309,6.5045235
49.7128489,6.5029095
49.7126304,6.5019336
49.7117931,6.5000193
49.7107858,6.4981801
49.7096814,6.4964723
49.7086134,6.494802
49.7068415,6.4925499
49.7052151,6.4906919
49.7038557,6.4891718
49.7027755,6.4874827
49.701149,6.4853432
49.6998987,6.4839732
49.6984664,6.4821153
49.6972403,6.4808203
49.6959339,6.476797
49.6953371,6.4748122
49.6944696,6.4726879
49.6939283,6.4716794
49.6935951,6.4705851
49.693151,6.4687612
49.6928872,6.4676239
49.6927218,6.4652303
49.6924185,6.4633439
49.6922115,6.4619719
49.6918491,6.4608515
49.6914793,6.4600741
49.6907841,6.4591023
49.689867,6.4578333
49.6892087,6.4573074
49.6882102,6.4566215
49.6871747,6.4560155
49.6859247,6.4550437
49.6849631,6.4539919
49.6840459,6.4532259
49.6828476,6.4518426
49.681812,6.4508022
49.6812128,6.4501734
49.6796075,6.4485385
49.6788678,6.4478526
49.6782759,6.4471095
49.6775852,6.4462236
49.6770298,6.4455424
49.6764952,6.4448664
49.6761367,6.4444414
49.6757227,6.4437763
49.6747159,6.4422311
49.6741034,6.4412221
49.6733348,6.4399541
49.6727396,6.4390165
49.67226,6.4379628
49.6718612,6.4367127
49.671579,6.4358958
49.6711229,6.4344915
49.67077,6.4335759
49.670497,6.4328763
49.6701309,6.4321613
49.6696285,6.4313352
49.6692343,6.4307896
49.6688092,6.4302811
49.6682916,6.4297727
49.6677397,6.4292642
49.6670541,6.4286445
49.6664884,6.4281784
49.6661113,6.4278765
49.6653708,6.427315
49.6648018,6.426886
49.6644692,6.4266689
49.6638658,6.4262769
49.6634784,6.426118
49.6628202,6.4260545
49.6623368,6.4260439
49.6619219,6.4261127
49.6617814,6.426171
49.6613528,6.4263511
49.661106,6.4266159
49.6608351,6.4269549
49.6606294,6.4273468
49.66041,6.4278023
49.6603105,6.428385
49.6602831,6.4291053
49.6602522,6.4298998
49.6602522,6.4303394
49.6603105,6.4311286
49.6603928,6.4315894
49.6604854,6.4324951
49.6604961,6.4331187
49.6605668,6.4340031
49.6606024,6.4348752
49.6605546,6.4352561
49.6604552,6.435927
49.660297,6.4366774
49.6600934,6.4374813
49.6593611,6.4390636
49.6591344,6.4394828
49.6588699,6.4398436
49.6583304,6.4402151
49.6579452,6.4403295
49.6575571,6.4404164
49.6573112,6.4404439
49.6569586,6.4405263
49.6564757,6.4404622
49.6560224,6.4404531
49.6550093,6.440304
49.6546192,6.4402599
49.6541625,6.440157
49.6535472,6.4400345
49.6530405,6.4397202
49.6527644,6.4395727
49.6524918,6.4394305
49.6522271,6.4392733
49.651936,6.4391538
49.6516266,6.4389871
49.6513619,6.4388236
49.6510993,6.4386978
49.6505821,6.438418
49.6500935,6.4381349
49.6498003,6.437918
49.6494339,6.4376947
49.6490918,6.4374809
49.6487986,6.4373048
49.6482306,6.4369369
49.647746,6.4366193
49.6470863,6.4362388
49.6465325,6.4358929
49.6456427,6.435396
49.6451255,6.4350533
49.6442052,6.4345376
49.6437124,6.4342043
49.643128,6.4338248
49.6422523,6.4332773
49.6416207,6.4328857
49.6405453,6.4321969
49.6401509,6.4319286
49.6396695,6.4315188
49.6388055,6.4307139
49.6382912,6.4302897
49.6379508,6.4299997
49.637568,6.4296915
49.6369458,6.4292709
49.6363916,6.4289011
49.6360159,6.4286255
49.6351682,6.4280563
49.6346234,6.4276755
49.6341467,6.4274072
49.633663,6.4271897
49.6332849,6.4270193
49.6325546,6.4267582
49.6318477,6.4265479
49.6312489,6.4263522
49.6306711,6.4261636
49.6297224,6.4257757
49.6289849,6.4254747
49.6280408,6.4250324
49.6274349,6.4247242
49.626991,6.4243652
49.6264837,6.4238649
49.6259106,6.4233718
49.6254127,6.423118
49.6248185,6.4229004
49.6243511,6.4227518
49.6237451,6.4225959
49.622963,6.4224581
49.6226013,6.4223965
49.621847,6.4221683
49.6212104,6.4219541
49.6206311,6.4216421
49.6198708,6.4210646
49.6191587,6.4204405
49.6184888,6.4199142
49.6179789,6.419537
49.6173573,6.4190014
49.6168504,6.4184425
49.6163556,6.4173295
49.6159874,6.4161372
49.6158428,6.4156606
49.6152234,6.414146
49.6145854,6.4129597
49.6143018,6.4123781
49.6137123,6.4114164
49.6131227,6.410495
49.6125555,6.4097982
49.6121227,6.4092165
49.6115219,6.4085888
49.6109398,6.408059
49.6103689,6.4074659
49.6099024,6.4067806
49.6093427,6.4059859
49.6090778,6.405577
49.6083837,6.4049723
49.6078164,6.4045347
49.6071447,6.4040567
49.6066522,6.4037492
49.6063375,6.4035933
49.6059466,6.4034461
49.605604,6.403239
49.6051766,6.402921
49.604763,6.4025662
49.6044837,6.4022902
49.6041666,6.4018859
49.6036348,6.4011756
49.6031899,6.4005314
49.6028246,6.4000299
49.6024955,6.3994739
49.6022915,6.3991128
49.6019137,6.3984707
49.6016513,6.3980084
49.6013858,6.3974882
49.6012119,6.3970583
49.6010277,6.3965915
49.600824,6.3960431
49.600623,6.3955068
49.6004421,6.3949496
49.6002319,6.3943093
49.600088,6.3937564
49.6000234,6.3933656
49.5999181,6.3925627
49.5998147,6.3917552
49.5998109,6.3915845
49.599746,6.391007
49.5997192,6.3904177
49.599738,6.3899701
49.5997949,6.3897002
49.599832,6.3892738
49.5998384,6.3887795
49.5998348,6.3885311
49.599822,6.3879485
49.5997832,6.3872419
49.5997665,6.3868919
49.5997444,6.3864728
49.599734,6.3861196
49.5996924,6.3858826
49.599626,6.3856662
49.5995401,6.3853849
49.599379,6.3849981
49.5992067,6.3846751
49.599128,6.3844984
49.5989562,6.3841702
49.5988507,6.3839879
49.5987043,6.3837251
49.5985592,6.3834456
49.5983605,6.38309
49.5983148,6.3830201
49.5981314,6.3827234
49.5979109,6.3823971
49.5976771,6.3820548
49.597441,6.381712
49.5972273,6.3813965
49.5968856,6.3809006
49.5966555,6.3805665
49.5965124,6.3803447
49.5961281,6.3798161
49.595981,6.3795986
49.5958352,6.3794225
49.5955025,6.3790326
49.5952802,6.378763
49.5951606,6.3786527
49.5945086,6.3779193
49.5938569,6.3772342
49.5935125,6.3769122
49.593183,6.3766178
49.592778,6.3762729
49.5923656,6.3759187
49.5917935,6.3754526
49.5914759,6.3751829
49.5912408,6.3750013
49.5907776,6.3747856
49.5904573,6.3746701
49.5902001,6.3745927
49.589889,6.3744952
49.5895191,6.3744297
49.5890933,6.3744028
49.5887079,6.374398
49.5883141,6.3744953
49.5880675,6.3745825
49.5879129,6.3746474
49.587584,6.3747825
49.5872518,6.3749392
49.5868112,6.3751243
49.5865358,6.3752621
49.5863211,6.3753743
49.5861799,6.3754997
49.5859503,6.375779
49.5858217,6.3759319
49.5855634,6.3762532
49.5852769,6.3765983
49.5850225,6.3769246
49.5848533,6.377132
49.5846273,6.3773963
49.5844074,6.377681
49.5841447,6.3780005
49.5839022,6.3782805
49.5835784,6.3786844
49.5833181,6.3790718
49.5830442,6.3794867
49.582765,6.3799359
49.5825135,6.38035
49.582246,6.3808143
49.5819778,6.3812911
49.5818185,6.3816088
49.5817146,6.381766
49.5815002,6.3820075
49.5813152,6.3822036
49.5811133,6.3824099
49.58089,6.3825956
49.5806992,6.38273
49.580476,6.3828163
49.5800906,6.3829034
49.5797756,6.3829687
49.5793943,6.3829991
49.5790879,6.3830101
49.5787113,6.3829367
49.5785323,6.3828531
49.5782921,6.3827096
49.5780429,6.3825797
49.5778026,6.3824383
49.5775238,6.3822529
49.5772824,6.3820148
49.5771152,6.3818168
49.5770263,6.3816792
49.5767677,6.3810253
49.5765992,6.380564
49.5764835,6.38024
49.5763965,6.3798617
49.5762915,6.3793187
49.5762662,6.3789709
49.5762629,6.3785073
49.5762679,6.3780184
49.5762671,6.3777043
49.5762895,6.3771433
49.5763437,6.3767536
49.5764238,6.3762539
49.5765271,6.3760535
49.5768135,6.3756269
49.5770676,6.3751767
49.577359,6.3746593
49.5776907,6.374037
49.5781629,6.3730891
49.5784654,6.3723185
49.5787166,6.3715935
49.5788494,6.3710783
49.5789798,6.3704134
49.5789797,6.3700776
49.5789446,6.3696084
49.5789146,6.3691554
49.5788323,6.3685994
49.5787625,6.3682105
49.5785579,6.3674157
49.5783084,6.3667642
49.578131,6.3662181
49.577869,6.3653568
49.5776206,6.3645656
49.5773756,6.3637764
49.5771964,6.3632271
49.5770578,6.3628023
49.5768004,6.3622278
49.576384,6.3613788
49.576116,6.3608472
49.5757369,6.3601198
49.5752652,6.3594529
49.5748298,6.3588944
49.5744211,6.3584678
49.574028,6.3581027
49.5735022,6.3578389
49.5730621,6.3577506
49.5722839,6.3576572
49.5717794,6.3577145
49.5715744,6.3577917
49.5712456,6.358084
49.5706434,6.3588376
49.5702125,6.3594099
49.5696219,6.360368
49.5693169,6.3609776
49.5689199,6.3618311
49.5685861,6.3625629
49.5682457,6.3632871
49.5677071,6.3645899
49.5673358,6.3654409
49.5670003,6.3661716
49.5663335,6.3673452
49.5659771,6.3679918
49.5655213,6.3688712
49.5650539,6.3697748
49.5645968,6.3707513
49.5642012,6.3715202
49.5636457,6.3724738
49.5632027,6.3732055
49.5623109,6.3747205
49.5618744,6.3754444
49.5611886,6.3767576
49.5607765,6.3775406
49.5600876,6.37881
49.5595915,6.3796355
49.5588713,6.3808695
49.5585415,6.3813968
49.5576925,6.3822864
49.5571251,6.3826228
49.5569122,6.3826536
49.5561281,6.38249
49.5554566,6.3822635
49.554777,6.3819997
49.5540151,6.3817086
49.5529609,6.3811935
49.5522538,6.380865
49.5520239,6.3807639
49.5515284,6.3804734
49.5515252,6.3804848
49.5513869,6.3803699
49.5506589,6.3798319
49.5499807,6.3792594
49.5492898,6.3786685
49.5487512,6.3782141
49.5484606,6.3778
49.5478264,6.3768485
49.5471593,6.3755693
49.5465429,6.374556
49.545834,6.3735701
49.545017,6.3725181
49.5442829,6.3715313
49.5434504,6.3704914
49.5430884,6.3701631
49.5425307,6.369651
49.5419506,6.3690955
49.5416144,6.3688877
49.5410372,6.3682966
49.5404383,6.3675246
49.5399666,6.3667851
49.5389339,6.3650475
49.5384334,6.3640714
49.5381223,6.3634488
49.5374084,6.3621463
49.537101,6.3616078
49.536566,6.3610405
49.536123,6.3605375
49.5353212,6.3596776
49.5348419,6.3592841
49.5339529,6.3586236
49.5336327,6.3583649
49.5328013,6.357716
49.5319588,6.3571774
49.5309562,6.3567403
49.5302845,6.3567018
49.5295066,6.3567977
49.5293416,6.3568119
49.5286641,6.3569958
49.5279607,6.3574084
49.5274573,6.3577266
49.5265054,6.3582535
49.5257084,6.3586661
49.5249663,6.3589147
49.5243499,6.3591284
49.5232689,6.3594764
49.5223912,6.3597399
49.5215199,6.3601475
49.5204453,6.3606446
49.5194707,6.3611367
49.5188607,6.3614499
49.5182804,6.3617415
49.5168142,6.36246
49.515069,6.3633248
49.5138356,6.3639614
49.5120241,6.3648883
49.5113147,6.3652305
49.5090517,6.3662486
49.5076728,6.3667734
49.5068936,6.3669173
49.5059268,6.3671354
49.5049102,6.3674142
49.5033891,6.3678464
49.5024625,6.3679664
49.5017994,6.3679874
49.500361,6.3677965
49.4994292,6.3676261
49.4982231,6.3673895
49.4975712,6.3672137
49.4964473,6.3671697
49.4953306,6.3672275
49.4940952,6.3673002
49.4933501,6.3675377
49.4924365,6.3679098
49.4917646,6.3682246
49.4907581,6.3686969
49.4898091,6.3691917
49.4892693,6.3693154
49.4883185,6.3692281
49.4868407,6.3689101
49.4855998,6.3686154
49.4844069,6.3683804
49.4830404,6.3681033
49.481915,6.367964
49.4804844,6.3679117
49.4793503,6.3678547
49.4778512,6.3678728
49.4765827,6.3679155
49.4748546,6.3679638
49.4736043,6.3680628
49.4723252,6.3680977
49.471597,6.3679514
49.4705937,6.3676546
49.469511,6.36731
49.468034,6.3666905
49.4665651,6.366511
49.4646411,6.3670894
49.4630981,6.367589
49.4614541,6.3681611
49.4596989,6.3687676
49.4595524,6.3663521
49.4594903,6.3644317
49.4606055,6.3621646
49.4614615,6.3603637
49.4628058,6.3586261
49.4643138,6.3566251
49.4662112,6.3540872
49.4673147,6.3526316
49.4668438,6.349879
49.4660131,6.3479878
49.4658959,6.3471835
49.4660121,6.3464179
49.4663582,6.3457733
49.4691029,6.3424663
49.4683998,6.3402698
49.4686594,6.3393448
49.4686555,6.3384072
49.467117,6.3339722
49.4695796,6.3325318
49.47007,6.3295067
49.47166,6.3288034
49.47216,6.328501
49.4726877,6.3280307
49.4722986,6.3273551
49.4739075,6.3253338
49.4745273,6.3245785
49.4748585,6.3249447
49.4753828,6.3238849
49.4766115,6.3212529
49.4774338,6.3207913
49.477327,6.320473
49.4781135,6.3189956
49.4780631,6.3182149
49.4781362,6.3173241
49.4779478,6.3164283
49.4771411,6.3144508
49.4804299,6.3128402
49.4790152,6.3078798
49.4771092,6.3054081
49.478159,6.3044495
49.4777047,6.3038644
49.478456,6.3031795
49.4796433,6.3002098
49.4798668,6.2993101
49.4805845,6.2987971
49.4805476,6.2981438
49.480391,6.297483
49.4799962,6.2964223
49.4807346,6.2957302
49.4811353,6.2951697
49.481596,6.295257
49.4823941,6.2955416
49.4827329,6.2960393
49.4859445,6.2978121
49.486975,6.2984198
49.4875626,6.2989991
49.4882174,6.2993414
49.4884986,6.2991135
49.4887284,6.2987836
49.4887243,6.2981298
49.4884957,6.2975143
49.4876508,6.2966657
49.4872739,6.2953437
49.4872593,6.2947372
49.4876982,6.2940518
49.4878555,6.2934409
49.4877553,6.2924184
49.4873174,6.2916824
49.4865385,6.2914822
49.485878,6.2915405
49.485399,6.2914428
49.4849823,6.2910171
49.4847377,6.2905098
49.4847595,6.2896071
49.4850843,6.2887919
49.4860048,6.2877904
49.4864553,6.2878407
49.4867107,6.2886884
49.4864624,6.289235
49.4864213,6.2895396
49.4869216,6.2896852
49.4873195,6.2894468
49.4876272,6.2887726
49.4878941,6.2873531
49.4882499,6.2866363
49.4886975,6.2860884
